"id","account_name","page_type","retailer_sku_name","offer","pick_up_availability","fastest_delivery","delivery_availability","sku_status","promotion_type","trend_rank","main_rank","bsr_rank","product_url","calendar_week","crawl_datetime","batch_id","main_page_number","bsr_page_number","promotion_position"
"20974","Bestbuy","main","TCL - 98"" Class QM7K Series 4K UHD HDR QD Mini LED Smart TV with Google TV (2025)","1","Pick up in 1 hour",,"Delivery as soon as Thu, May 21","Sponsored",,,"227",,"https://www.bestbuy.com/product/tcl-98-class-qm7k-series-4k-uhd-hdr-qd-mini-led-smart-tv-with-google-tv-2025/J36QYTQ59L/sku/6621472","w21","2026-05-18 00:38:02","b_20260518_000009","11",,
"20970","Bestbuy","main","Hisense - 65"" Class S7 Series CanvasTV 4K QLED TV with Hi-Matte Display and UltraSlim Wall Mount (2024)","4","Pick up in 1 hour",,"Delivery as soon as Sat, May 23",,,,"223","65","https://www.bestbuy.com/product/hisense-65-class-s7-series-canvastv-4k-qled-tv-with-hi-matte-display-and-ultraslim-wall-mount-2024/J3Z9Z4234Y","w21","2026-05-18 00:38:02","b_20260518_000009","11","3",
"20968","Bestbuy","main","LG - 55” Class 80 Series QNED 4K UHD Smart webOS TV (2024)","3",,,,,,,"221",,"https://www.bestbuy.com/product/lg-55-class-80-series-qned-4k-uhd-smart-webos-tv-2024/JJ8VPZHXK3","w21","2026-05-18 00:38:02","b_20260518_000009","11",,
"20991","Bestbuy","main","Samsung - 85” Class Q7F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025)","1","Pick up tomorrow",,"Delivery as soon as Thu, May 21",,,,"244",,"https://www.bestbuy.com/product/samsung-85-class-q7f-series-qled-4k-uhd-samsungvision-ai-smart-tizen-tv-2025/J3ZYGXCLXZ","w21","2026-05-18 01:02:35","b_20260518_000009","12",,
"20989","Bestbuy","main","Hisense - 75"" Class A7 Series LED 4K UHD WCG Smart Google TV (2024)","3",,,,,,,"242",,"https://www.bestbuy.com/product/hisense-75-class-a7-series-led-4k-uhd-wcg-smart-google-tv-2024/J3Z9Z42XLF","w21","2026-05-18 01:02:35","b_20260518_000009","12",,
"20990","Bestbuy","main","Samsung - 85” Class QN90F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart TizenTV (2025)","2","Pick up Wed, May 27",,"Delivery as soon as Mon, May 25",,,,"243",,"https://www.bestbuy.com/product/samsung-85-class-qn90f-series-neo-qled-mini-led-4k-uhd-samsungvision-ai-smart-tizentv-2025/J3ZYG2FZG6","w21","2026-05-18 01:02:35","b_20260518_000009","12",,
"20988","Bestbuy","main","Samsung - 75” Class LST7D The Terrace Partial Sun Neo QLED 4K Smart TV","2","Pick up Wed, May 27",,"Delivery as soon as Mon, May 25",,,,"241",,"https://www.bestbuy.com/product/samsung-75-class-lst7d-the-terrace-partial-sun-neo-qled-4k-smart-tv/J3ZYG2W7FS","w21","2026-05-18 01:02:35","b_20260518_000009","12",,
"20992","Bestbuy","main","Samsung - 65” Class QN80F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart Tizen TV (2025)","1","Pick up tomorrow",,"Delivery as soon as Sat, May 23",,,,"245",,"https://www.bestbuy.com/product/samsung-65-class-qn80f-series-neo-qled-mini-led-4k-uhd-samsungvision-ai-smart-tizen-tv-2025/J3ZYG2FHCK","w21","2026-05-18 01:02:35","b_20260518_000009","12",,
"20984","Bestbuy","main","Samsung - 55” Class S85F Series OLED 4K UHD SamsungVision AI Smart Tizen TV (2025)","1","Pickup unavailable",,"Delivery as soon as Sat, May 23",,,,"237",,"https://www.bestbuy.com/product/samsung-55-class-s85f-series-oled-4k-uhd-samsungvision-ai-smart-tizen-tv-2025/J3ZYG2FZYV","w21","2026-05-18 01:02:35","b_20260518_000009","12",,
"20980","Bestbuy","main","Samsung - 65” Class LS03D The Frame Series QLED 4K with Anti-Reflection and Slim Fit Wall Mount Included (2024)",,"Pick up Wed, May 27",,"Delivery as soon as Sat, May 23",,,,"233",,"https://www.bestbuy.com/product/samsung-65-class-ls03d-the-frame-series-qled-4k-with-anti-reflection-and-slim-fit-wall-mount-included-2024/J3ZYG2HH2K","w21","2026-05-18 01:02:35","b_20260518_000009","12",,
"20983","Bestbuy","main","Hisense - 65"" Class U6 Series Mini-LED 4K UHD QLED Smart Google TV (2024)","3",,,,,,,"236",,"https://www.bestbuy.com/product/hisense-65-class-u6-series-mini-led-4k-uhd-qled-smart-google-tv-2024/J3Z9Z422Y3","w21","2026-05-18 01:02:35","b_20260518_000009","12",,
"20982","Bestbuy","main","Samsung - 65” Class LST7D The Terrace Partial Sun Neo QLED 4K Smart TV","2","Pick up tomorrow",,"Delivery as soon as Sat, May 23",,,,"235",,"https://www.bestbuy.com/product/samsung-65-class-lst7d-the-terrace-partial-sun-neo-qled-4k-smart-tv/J3ZYG2W759","w21","2026-05-18 01:02:35","b_20260518_000009","12",,
"20979","Bestbuy","main","Sony - 77"" class BRAVIA XR A95L OLED 4K UHD Smart Google TV (2023)","4","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"232",,"https://www.bestbuy.com/product/sony-77-class-bravia-xr-a95l-oled-4k-uhd-smart-google-tv-2023/J7XSRH5LVJ","w21","2026-05-18 01:02:35","b_20260518_000009","12",,
"20993","Bestbuy","main","TCL - 98"" Class Q55K Series 4K UHD HDR QLED Smart TV with Google TV (2025)",,"Pick up Wed, May 20",,"Delivery as soon as Thu, May 21",,,,"246",,"https://www.bestbuy.com/product/tcl-98-class-q55k-series-4k-uhd-hdr-qled-smart-tv-with-google-tv-2025/J36QYTH2PY","w21","2026-05-18 01:02:35","b_20260518_000009","12",,
"20987","Bestbuy","main","TCL - 65"" Class QM8K Series 4K UHD QD-Mini LED Smart TV with Google TV (2025)","4","Pick up tomorrow",,"Delivery as soon as Thu, May 21","Sponsored",,,"240",,"https://www.bestbuy.com/product/tcl-65-class-qm8k-series-4k-uhd-qd-mini-led-smart-tv-with-google-tv-2025/J36QYTQZ3T/sku/6625842","w21","2026-05-18 01:02:35","b_20260518_000009","12",,
"20985","Bestbuy","main","Samsung - 55” Class LST7D The Terrace Partial Sun Neo QLED 4K Smart Tizen TV","2","Pick up Wed, May 27",,"Delivery as soon as Mon, May 25",,,,"238",,"https://www.bestbuy.com/product/samsung-55-class-lst7d-the-terrace-partial-sun-neo-qled-4k-smart-tizen-tv/J3ZYG2W753","w21","2026-05-18 01:02:35","b_20260518_000009","12",,
"20981","Bestbuy","main","Sony - 83"" Class BRAVIA XR A80L OLED 4K UHD Smart Google TV (2023)","4",,,,,,,"234",,"https://www.bestbuy.com/product/sony-83-class-bravia-xr-a80l-oled-4k-uhd-smart-google-tv-2023/J7XSRH5LW4","w21","2026-05-18 01:02:35","b_20260518_000009","12",,
"20986","Bestbuy","main","TCL - 85"" Class QM9K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)","3","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21","Sponsored",,,"239",,"https://www.bestbuy.com/product/tcl-85-class-qm9k-series-4k-uhd-hdr-qd-mini-led-smart-tv-with-google-tv-2025/J36QYTQZ23/sku/6635428","w21","2026-05-18 01:02:35","b_20260518_000009","12",,
"20995","Bestbuy","main","TCL - 40"" Class Q35F Series 1080P FHD QLED Smart TV with Fire TV (2025)",,"Pick up tomorrow","Shipping unavailable",,,,,"248",,"https://www.bestbuy.com/product/tcl-40-class-q35f-series-1080p-fhd-qled-smart-tv-with-fire-tv-2025/J36QYTHCF3","w21","2026-05-18 01:03:55","b_20260518_000009","13",,
"20996","Bestbuy","main","TCL - 85"" Class QM7K Series 4K UHD HDR QD Mini LED Smart TV with Google TV (2025)","4","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21",,,,"249",,"https://www.bestbuy.com/product/tcl-85-class-qm7k-series-4k-uhd-hdr-qd-mini-led-smart-tv-with-google-tv-2025/J36QYTQT2H","w21","2026-05-18 01:03:55","b_20260518_000009","13",,
"21003","Bestbuy","main","Toshiba - 75"" Class C350 Series LED 4K UHD Smart Fire TV","2","Pick up tomorrow",,"Delivery as soon as Thu, May 21",,,,"256",,"https://www.bestbuy.com/product/toshiba-75-class-c350-series-led-4k-uhd-smart-fire-tv/J3Z9Z42L2H","w21","2026-05-18 01:03:55","b_20260518_000009","13",,
"20999","Bestbuy","main","Samsung - 65” Class QN900F Series Neo QLED 8K Mini LED SamsungVision AI Smart Tizen TV (2025)","1","Pickup unavailable",,"Delivery unavailable",,,,"252",,"https://www.bestbuy.com/product/samsung-65-class-qn900f-series-neo-qled-8k-mini-led-samsungvision-ai-smart-tizen-tv-2025/J3ZYG2FFZ5","w21","2026-05-18 01:03:55","b_20260518_000009","13",,
"21000","Bestbuy","main","TCL - 75"" Class QM8K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)","4","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21",,,,"253",,"https://www.bestbuy.com/product/tcl-75-class-qm8k-series-4k-uhd-hdr-qd-mini-led-smart-tv-with-google-tv-2025/J36QYTQZ3P","w21","2026-05-18 01:03:55","b_20260518_000009","13",,
"20997","Bestbuy","main","New! - TCL - 98"" Class QM7L Series 4K UHD HDR SQD-Mini LED Smart TV with Google TV (2026)",,"Pick up Wed, May 20",,"Delivery as soon as Thu, May 21",,,,"250","99","https://www.bestbuy.com/product/tcl-98-class-qm7l-series-4k-uhd-hdr-sqd-mini-led-smart-tv-with-google-tv-2026/J36QYTH8GG","w21","2026-05-18 01:03:55","b_20260518_000009","13","5",
"21002","Bestbuy","main","Westinghouse - 24” Class Smart TV, HD Xumo TV with Voice Remote, Flat Screen LED Television",,,"Get it by Mon, Jun 1   • FREE",,,,,"255",,"https://www.bestbuy.com/product/westinghouse-24-class-smart-tv-hd-xumo-tv-with-voice-remote-flat-screen-led-television/J3LL89C69K","w21","2026-05-18 01:03:55","b_20260518_000009","13",,
"20994","Bestbuy","main","TCL - 75"" Class QM7K Series 4K UHD HDR QD Mini LED Smart TV with Google TV (2025)","4","Pick up in 1 hour",,"Delivery as soon as Sat, May 23","Sponsored",,,"247",,"https://www.bestbuy.com/product/tcl-75-class-qm7k-series-4k-uhd-hdr-qd-mini-led-smart-tv-with-google-tv-2025/J36QYTQT2Y/sku/6621474","w21","2026-05-18 01:03:55","b_20260518_000009","13",,
"20998","Bestbuy","main","New! - TCL - 75"" Class QM8L Series 4K UHD HDR SQD-Mini LED Smart TV with Google TV (2026)","1","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21",,,,"251",,"https://www.bestbuy.com/product/tcl-75-class-qm8l-series-4k-uhd-hdr-sqd-mini-led-smart-tv-with-google-tv-2026/J36QYTH3FX","w21","2026-05-18 01:03:55","b_20260518_000009","13",,
"21001","Bestbuy","main","Sony - 65"" Class BRAVIA XR8B OLED 4K Google TV","2","Pick up Wed, May 27",,"Delivery as soon as Sat, May 23",,"Save up to $1,500 on select OLED TVs",,"254",,"https://www.bestbuy.com/product/sony-65-class-bravia-xr8b-oled-4k-google-tv/J7XSRH5KRQ","w21","2026-05-18 01:03:55","b_20260518_000009","13",,"2"
"21004","Bestbuy","main","Roku - 40"" Class Select Series Full HD (1080p) LED Smart RokuTV",,"Pickup unavailable","Get it by Wed, May 20   • FREE",,,,,"257",,"https://www.bestbuy.com/product/roku-40-class-select-series-full-hd-1080p-led-smart-rokutv/J3PFCJQRYF","w21","2026-05-18 01:05:03","b_20260518_000009","14",,
"21019","Bestbuy","main","Samsung - 65” Class Q6F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025)","1","Pick up in 1 hour",,"Delivery as soon as Sat, May 23",,,,"272",,"https://www.bestbuy.com/product/samsung-65-class-q6f-series-qled-4k-uhd-samsungvision-ai-smart-tizen-tv-2025/JJGRF383L7","w21","2026-05-18 01:05:03","b_20260518_000009","14",,
"21016","Bestbuy","main","TCL - 65"" Class Q6 Q-Class 4K QLED HDR Smart TV with Google TV (2023)",,,,"Delivery as soon as Tue, May 26   • FREE",,,,"269",,"https://www.bestbuy.com/product/tcl-65-class-q6-q-class-4k-qled-hdr-smart-tv-with-google-tv-2023/J36QYTTX98","w21","2026-05-18 01:05:03","b_20260518_000009","14",,
"21009","Bestbuy","main","Sony - 85"" Class BRAVIA 5 Mini LED 4K UHD Smart Google TV (2025)","4","Pick up tomorrow",,"Delivery as soon as Thu, May 21",,,,"262",,"https://www.bestbuy.com/product/sony-85-class-bravia-5-mini-led-4k-uhd-smart-google-tv-2025/J7XSRH5T9R","w21","2026-05-18 01:05:03","b_20260518_000009","14",,
"21014","Bestbuy","main","Samsung - 65” Class QN90F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart Tizen TV (2025)","1","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21",,,,"267",,"https://www.bestbuy.com/product/samsung-65-class-qn90f-series-neo-qled-mini-led-4k-uhd-samsungvision-ai-smart-tizen-tv-2025/J3ZYG2FZG8","w21","2026-05-18 01:05:03","b_20260518_000009","14",,
"21012","Bestbuy","main","Roku - 55"" Class Plus Series 4K QLED Mini-LED Smart RokuTV","3","Pick up tomorrow",,"Delivery as soon as Sat, May 23",,,,"265","97","https://www.bestbuy.com/product/roku-55-class-plus-series-4k-qled-mini-led-smart-rokutv/J3PFCJQ6RW","w21","2026-05-18 01:05:03","b_20260518_000009","14","5",
"21010","Bestbuy","main","TCL - 65"" Class Q7 Series QLED 4K UHD HDR Smart TV with Google TV (2023)",,,,"Delivery as soon as Wed, May 27   • $99.99",,,,"263",,"https://www.bestbuy.com/product/tcl-65-class-q7-series-qled-4k-uhd-hdr-smart-tv-with-google-tv-2023/J36QYTTXQV","w21","2026-05-18 01:05:03","b_20260518_000009","14",,
"21008","Bestbuy","main","SKYWORTH - 24"" Portable TV Bundle Edition - Battery Powered LED Smart TV with Protective Case Full HD Built-in Google TV",,,,"Delivery as soon as Fri, May 29   • FREE",,,,"261",,"https://www.bestbuy.com/product/skyworth-24-portable-tv-bundle-edition-battery-powered-led-smart-tv-with-protective-case-full-hd-built-in-google-tv/J3WPRCFCS6","w21","2026-05-18 01:05:03","b_20260518_000009","14",,
"21015","Bestbuy","main","Roku - 75"" Class Pro Series 4K QLED Mini-LED Smart RokuTV","3","Pick up Wed, May 27",,"Delivery as soon as Sat, May 23",,,,"268",,"https://www.bestbuy.com/product/roku-75-class-pro-series-4k-qled-mini-led-smart-rokutv/J3PFCJQ95H","w21","2026-05-18 01:05:03","b_20260518_000009","14",,
"21007","Bestbuy","main","Toshiba - 55"" Class C350 Series LED 4K UHD Smart Fire TV","3","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21",,,,"260",,"https://www.bestbuy.com/product/toshiba-55-class-c350-series-led-4k-uhd-smart-fire-tv/J3Z9Z42LCW","w21","2026-05-18 01:05:03","b_20260518_000009","14",,
"21013","Bestbuy","main","Roku - 65"" Class Plus Series 4K QLED Mini-LED Smart RokuTV","3","Pick up tomorrow",,"Delivery as soon as Thu, May 21",,,,"266","87","https://www.bestbuy.com/product/roku-65-class-plus-series-4k-qled-mini-led-smart-rokutv/J3PFCJQ6QY","w21","2026-05-18 01:05:03","b_20260518_000009","14","4",
"21006","Bestbuy","main","New! - TCL - 75"" X11L Series 4K UHD HDR SQD-Mini LED Smart TV with Google TV (2026)",,"Pick up Wed, May 27",,"Delivery as soon as Sat, May 23","Sponsored",,,"259",,"https://www.bestbuy.com/product/tcl-75-x11l-series-4k-uhd-hdr-sqd-mini-led-smart-tv-with-google-tv-2026/J36QYTHX27/sku/6668234","w21","2026-05-18 01:05:03","b_20260518_000009","14",,
"21018","Bestbuy","main","TCL - 32"" Class S3 S-Class LED Full HD Smart TV with Google TV (2023)",,,"Get it by Tue, May 26   • $99.99",,,,,"271",,"https://www.bestbuy.com/product/tcl-32-class-s3-s-class-led-full-hd-smart-tv-with-google-tv-2023/J36QYTT2VR","w21","2026-05-18 01:05:03","b_20260518_000009","14",,
"21005","Bestbuy","main","Toshiba - 65"" Class C350 Series LED 4K UHD Smart Fire TV","2","Pick up tomorrow",,"Delivery as soon as Thu, May 21",,,,"258",,"https://www.bestbuy.com/product/toshiba-65-class-c350-series-led-4k-uhd-smart-fire-tv/J3Z9Z42L2Y","w21","2026-05-18 01:05:03","b_20260518_000009","14",,
"21011","Bestbuy","main","Roku - 65"" Class Pro Series 4K QLED Mini-LED Smart RokuTV","3","Pick up tomorrow",,"Delivery as soon as Thu, May 21",,,,"264",,"https://www.bestbuy.com/product/roku-65-class-pro-series-4k-qled-mini-led-smart-rokutv/J3PFCJQ95Y","w21","2026-05-18 01:05:03","b_20260518_000009","14",,
"21017","Bestbuy","main","TCL - 75"" Class Q7 Series QLED 4K UHD HDR Smart TV with Google TV (2023)",,,,"Delivery as soon as Thu, May 28   • $99.99",,,,"270",,"https://www.bestbuy.com/product/tcl-75-class-q7-series-qled-4k-uhd-hdr-smart-tv-with-google-tv-2023/J36QYTTXH3","w21","2026-05-18 01:05:03","b_20260518_000009","14",,
"21020","Bestbuy","main","TCL - 40"" Class S3 S-Class LED Full HD Smart TV with Google TV (2023)",,,"Get it by Fri, May 22   • $99.99",,,,,"273",,"https://www.bestbuy.com/product/tcl-40-class-s3-s-class-led-full-hd-smart-tv-with-google-tv-2023/J36QYTT2V4","w21","2026-05-18 01:05:03","b_20260518_000009","14",,
"21034","Bestbuy","main","Sony - 77"" Class BRAVIA XR8B OLED 4K Google TV","3","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"287",,"https://www.bestbuy.com/product/sony-77-class-bravia-xr8b-oled-4k-google-tv/J7XSRH5KRL","w21","2026-05-18 01:06:26","b_20260518_000009","15",,
"21027","Bestbuy","main","LG - 75"" Class 85A Series QNED evo AI MiniLED 4K UHD Smart webOS TV (2025)","2","Pick up tomorrow",,"Delivery as soon as Sat, May 23",,,,"280",,"https://www.bestbuy.com/product/lg-75-class-85a-series-qned-evo-ai-miniled-4k-uhd-smart-webos-tv-2025/JJ8VPZTH3J","w21","2026-05-18 01:06:26","b_20260518_000009","15",,
"21029","Bestbuy","main","LG - 85"" Class 92A Series QNED evo AI MiniLED 4K UHD Smart webOS TV (2025)","4","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21",,,,"282",,"https://www.bestbuy.com/product/lg-85-class-92a-series-qned-evo-ai-miniled-4k-uhd-smart-webos-tv-2025/JJ8VPZW842","w21","2026-05-18 01:06:26","b_20260518_000009","15",,
"21026","Bestbuy","main","LG - 43"" Class 75B Series QNED AI Mini LED 4K Smart webOS TV (2026)","3","Pick up Fri, May 22","Get it by Tue, May 19   • FREE",,,,,"279",,"https://www.bestbuy.com/product/lg-43-class-75b-series-qned-ai-mini-led-4k-smart-webos-tv-2026/JJ8VPZZ7JH","w21","2026-05-18 01:06:26","b_20260518_000009","15",,
"21033","Bestbuy","main","LG - 65"" Class 92A Series QNED evo AI Mini LED 4K UHD Smart webOS TV (2025)",,"Pick up Wed, May 20",,"Delivery as soon as Thu, May 21",,,,"286",,"https://www.bestbuy.com/product/lg-65-class-92a-series-qned-evo-ai-mini-led-4k-uhd-smart-webos-tv-2025/JJ8VPZW8KQ","w21","2026-05-18 01:06:26","b_20260518_000009","15",,
"21022","Bestbuy","main","Westinghouse - 24"" HD Smart Roku TV",,,"Get it by Mon, Jun 1   • FREE",,,,,"275",,"https://www.bestbuy.com/product/westinghouse-24-hd-smart-roku-tv/J3LL89CS75","w21","2026-05-18 01:06:26","b_20260518_000009","15",,
"21024","Bestbuy","main","LG - 83"" Class C5 Series OLED evo AI 4K UHD Smart webOS TV (2025)","3","Pick up tomorrow",,"Delivery as soon as Thu, May 21",,,,"277",,"https://www.bestbuy.com/product/lg-83-class-c5-series-oled-evo-ai-4k-uhd-smart-webos-tv-2025/JJ8VPZTZJ5","w21","2026-05-18 01:06:26","b_20260518_000009","15",,
"21031","Bestbuy","main","TCL - 32"" Class Q3K Series 1080P FHD QLED Smart TV with Google TV (2025)","4","Pick up tomorrow","Get it by Tue, May 19   • FREE",,,,,"284",,"https://www.bestbuy.com/product/tcl-32-class-q3k-series-1080p-fhd-qled-smart-tv-with-google-tv-2025/J36QYTQZCY","w21","2026-05-18 01:06:26","b_20260518_000009","15",,
"21023","Bestbuy","main","TCL - 65"" Class S4 S-Class 4K UHD HDR LED Smart TV with Google TV (2023)",,,,"Delivery as soon as Wed, May 27   • $99.99",,,,"276",,"https://www.bestbuy.com/product/tcl-65-class-s4-s-class-4k-uhd-hdr-led-smart-tv-with-google-tv-2023/J36QYTTXGY","w21","2026-05-18 01:06:26","b_20260518_000009","15",,
"21032","Bestbuy","main","New! - LG - 65"" Class LX7B Gallery TV with Frame Mini LED 4K Smart webOS TV (2026)",,"Pick up Wed, May 20",,"Delivery as soon as Thu, May 21","Sponsored",,,"285",,"https://www.bestbuy.com/product/lg-65-class-lx7b-gallery-tv-with-frame-mini-led-4k-smart-webos-tv-2026/JJ8VPZZ7TC/sku/6673091","w21","2026-05-18 01:06:26","b_20260518_000009","15",,
"21028","Bestbuy","main","Roku - 43"" Class Select Series 4K LED Smart RokuTV (2026)","1","Pick up tomorrow","Get it by Tue, May 19   • FREE",,,,,"281","46","https://www.bestbuy.com/product/roku-43-class-select-series-4k-led-smart-rokutv-2026/J3PFCJQQXL","w21","2026-05-18 01:06:26","b_20260518_000009","15","2",
"21025","Bestbuy","main","Samsung - 77” Class S90F Series OLED 4K UHD SamsungVision AI Smart Tizen TV (2025)","2","Pick up tomorrow",,"Delivery as soon as Thu, May 21",,,,"278",,"https://www.bestbuy.com/product/samsung-77-class-s90f-series-oled-4k-uhd-samsungvision-ai-smart-tizen-tv-2025/J3ZYG2V6TX","w21","2026-05-18 01:06:26","b_20260518_000009","15",,
"21030","Bestbuy","main","Westinghouse - 32-inch Smart TV, HD Xumo TV with Voice Remote, Flat Screen LED Television w/Apple HomeKit & Wi-Fi",,,"Get it by Mon, Jun 1   • FREE",,,,,"283",,"https://www.bestbuy.com/product/westinghouse-32-inch-smart-tv-hd-xumo-tv-with-voice-remote-flat-screen-led-television-w-apple-homekit-wi-fi/J3LL89C66J","w21","2026-05-18 01:06:26","b_20260518_000009","15",,
"21021","Bestbuy","main","RCA - 50"" (4K) UHD Smart LED TV (TC-LE50K-GO2401) Google TV",,,"Get it by Tue, May 26   • FREE",,,,,"274",,"https://www.bestbuy.com/product/rca-50-4k-uhd-smart-led-tv-tc-le50k-go2401-google-tv/J3Q5QX43T5","w21","2026-05-18 01:06:26","b_20260518_000009","15",,
"21042","Bestbuy","main","LG - 97"" Class G5 Series OLED evo AI 4K UHD Smart webOS TV with One Wall Design (2025)","1","Pickup unavailable",,"Delivery unavailable",,,,"295",,"https://www.bestbuy.com/product/lg-97-class-g5-series-oled-evo-ai-4k-uhd-smart-webos-tv-with-one-wall-design-2025/JJ8VPZTZXL","w21","2026-05-18 01:07:41","b_20260518_000009","16",,
"21041","Bestbuy","main","Samsung - 65” Class LS03FA The Frame Series QLED 4K UHD Art Mode SamsungVision AI Smart TV w/ Wall Mount (2025)",,"Pick up tomorrow",,"Delivery as soon as Thu, May 21",,"On-salelifestyle TVsas low as $79999",,"294","82","https://www.bestbuy.com/product/samsung-65-class-ls03fa-the-frame-series-qled-4k-uhd-art-mode-samsungvision-ai-smart-tv-w-wall-mount-2025/J3ZYGXCV3T","w21","2026-05-18 01:07:41","b_20260518_000009","16","4","5"
"21039","Bestbuy","main","New! - TCL - 65"" Class QM8L Series 4K UHD HDR SQD-Mini LED Smart TV with Google TV (2026)","1","Pick up in 1 hour",,"Delivery as soon as Sat, May 23",,,,"292",,"https://www.bestbuy.com/product/tcl-65-class-qm8l-series-4k-uhd-hdr-sqd-mini-led-smart-tv-with-google-tv-2026/J36QYTH359","w21","2026-05-18 01:07:41","b_20260518_000009","16",,
"21037","Bestbuy","main","Roku - 55"" Class Select Series 4K LED Smart RokuTV","3","Pick up Wed, May 27",,"Delivery as soon as Mon, May 25",,,,"290",,"https://www.bestbuy.com/product/roku-55-class-select-series-4k-led-smart-rokutv/J3PFCJQ6JL","w21","2026-05-18 01:07:41","b_20260518_000009","16",,
"21036","Bestbuy","main","Westinghouse - 43"" 4K UHD Smart Roku TV with HDR",,,"Get it by Mon, Jun 1   • FREE",,,,,"289",,"https://www.bestbuy.com/product/westinghouse-43-4k-uhd-smart-roku-tv-with-hdr/J3LL89CSCP","w21","2026-05-18 01:07:41","b_20260518_000009","16",,
"21035","Bestbuy","main","Samsung - 85” Class QN80F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart Tizen TV (2025)",,"Pick up Wed, May 20",,"Delivery as soon as Thu, May 21",,,,"288",,"https://www.bestbuy.com/product/samsung-85-class-qn80f-series-neo-qled-mini-led-4k-uhd-samsungvision-ai-smart-tizen-tv-2025/J3ZYG2FHJ8","w21","2026-05-18 01:07:41","b_20260518_000009","16",,
"21043","Bestbuy","main","Sony - 98"" Class BRAVIA 5 Mini LED 4K UHD Smart Google TV (2025)","1","Pick up Wed, May 27",,"Delivery as soon as Mon, May 25",,,,"296",,"https://www.bestbuy.com/product/sony-98-class-bravia-5-mini-led-4k-uhd-smart-google-tv-2025/J7XSRH5T9G","w21","2026-05-18 01:07:41","b_20260518_000009","16",,
"21045","Bestbuy","main","LG - 86"" Class 70A Series QNED AI 4K UHD Smart webOS TV (2025)","3","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21",,,,"298",,"https://www.bestbuy.com/product/lg-86-class-70a-series-qned-ai-4k-uhd-smart-webos-tv-2025/JJ8VPZWK2K","w21","2026-05-18 01:07:41","b_20260518_000009","16",,
"21044","Bestbuy","main","LG - 75"" Class 70A Series QNED AI 4K UHD Smart webOS TV (2025)","2","Pick up tomorrow",,"Delivery as soon as Sat, May 23",,,,"297",,"https://www.bestbuy.com/product/lg-75-class-70a-series-qned-ai-4k-uhd-smart-webos-tv-2025/JJ8VPZWWZR","w21","2026-05-18 01:07:41","b_20260518_000009","16",,
"21038","Bestbuy","main","Roku - 85"" Class Select Series 4K LED Smart RokuTV","2","Pick up tomorrow",,"Delivery as soon as Sat, May 23",,,,"291",,"https://www.bestbuy.com/product/roku-85-class-select-series-4k-led-smart-rokutv/J3PFCJQ6CR","w21","2026-05-18 01:07:41","b_20260518_000009","16",,
"21047","Bestbuy","main","LG - 50"" Class 70A Series QNED AI 4K UHD Smart webOS TV (2025)","3","Pickup unavailable","Get it by Wed, May 20   • FREE",,,,,"300",,"https://www.bestbuy.com/product/lg-50-class-70a-series-qned-ai-4k-uhd-smart-webos-tv-2025/JJ8VPZWR9X","w21","2026-05-18 01:07:41","b_20260518_000009","16",,
"21040","Bestbuy","main","Roku - 75"" Class Select Series 4K QLED Smart RokuTV (2026)","1","Pick up tomorrow",,"Delivery as soon as Thu, May 21",,,,"293",,"https://www.bestbuy.com/product/roku-75-class-select-series-4k-qled-smart-rokutv-2026/J3PFCJQRF4","w21","2026-05-18 01:07:41","b_20260518_000009","16",,
"21046","Bestbuy","main","LG - 55"" Class 70A Series QNED AI 4K UHD Smart webOS TV (2025)","3","Pick up tomorrow",,"Delivery as soon as Sat, May 23",,,,"299",,"https://www.bestbuy.com/product/lg-55-class-70a-series-qned-ai-4k-uhd-smart-webos-tv-2025/JJ8VPZWR67","w21","2026-05-18 01:07:41","b_20260518_000009","16",,
"21048","Bestbuy","bsr","Samsung - 85"" Class R85H Series Micro RGB 4K UHD SamsungVisionAI Smart Tizen TV (2026)",,"Pick up Wed, May 20",,"Delivery as soon as Thu, May 21","Sponsored",,,,"20","https://www.bestbuy.com/product/samsung-85-class-r85h-series-micro-rgb-4k-uhd-samsungvisionai-smart-tizen-tv-2026/JJGRF3HYRK/sku/6671642","w21","2026-05-18 01:09:07","b_20260518_000009",,"1",
